date,listing_id_encod,listing_id,reviewer_id,reviewer_name,comments,host_id,host_name,host_description,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2014-08-10,135,3113785,17327800,Andrea,The reservation was canceled 14 days before arrival. This is an automated posting.,9192286,Askar,"Cozy Room Near Town & Nature! Good choice!<br /><br /><b>The space</b><br />Welcome to the green side of Stockholm!<br />We are offering you a private spacious room with a huge bed. <br />Apartment is located 18 min with metro from the city centre. Metro is on 7 minutes walk from our home.<br /><br />Flat is located on 5 min walk from Lake, where you can see the greener side of Stockholm, with plenty of walking trails in the forest along the water.<br /><br />Included<br />High Speed Wi-Fi Internet <br />Double Bed (180cm x 200) <br />Linens & Towels <br /><br />500 Meter Away:-<br />Supermarket - Pizzerias and restaurants - Metro station (18 minutes to Central Station) <br /><br />The next subway stop:  A large indoor mall with shopping, restaurants & cafes. A bus that will take you to Sweden's largest IKEA in 5 minutes.<br /><br />Check in & check out times are flexible.<br /><br />KITCHEN FACILITIES: <br />Standard equipped + microwave and coffeemaker.<br /><br />BATHROOM: <br />Bathtub.<br /><br />Metro runs ev",Skärholmens,59.29722,17.942,Private room,650.0,71,2017-11-04,0.66,0,4.62,4.7,4.57,4.9,4.85,4.38,4.59
2016-12-17,135,3113785,15375316,Valerie,The host canceled this reservation 7 days before arrival. This is an automated posting.,9192286,Askar,"Cozy Room Near Town & Nature! Good choice!<br /><br /><b>The space</b><br />Welcome to the green side of Stockholm!<br />We are offering you a private spacious room with a huge bed. <br />Apartment is located 18 min with metro from the city centre. Metro is on 7 minutes walk from our home.<br /><br />Flat is located on 5 min walk from Lake, where you can see the greener side of Stockholm, with plenty of walking trails in the forest along the water.<br /><br />Included<br />High Speed Wi-Fi Internet <br />Double Bed (180cm x 200) <br />Linens & Towels <br /><br />500 Meter Away:-<br />Supermarket - Pizzerias and restaurants - Metro station (18 minutes to Central Station) <br /><br />The next subway stop:  A large indoor mall with shopping, restaurants & cafes. A bus that will take you to Sweden's largest IKEA in 5 minutes.<br /><br />Check in & check out times are flexible.<br /><br />KITCHEN FACILITIES: <br />Standard equipped + microwave and coffeemaker.<br /><br />BATHROOM: <br />Bathtub.<br /><br />Metro runs ev",Skärholmens,59.29722,17.942,Private room,650.0,71,2017-11-04,0.66,0,4.62,4.7,4.57,4.9,4.85,4.38,4.59
2015-06-26,141,3248936,23817459,Jacky,The host canceled this reservation 54 days before arrival. This is an automated posting.,13482209,Carina,"Fin fyra i Hammarby Sjöstad Fin 4:a om 90m2. Stor solig balkong.<br />Stora sovrummet har dubbelsäng, de två mindre rummen varsin växasäng (upp till 2m). Spjälsäng vid behov.<br />Badrummet har badkar och tvättmaskin.<br />Bra kommunikationer till city. Direktbåt till Djurgården.<br /><br /><b>The space</b><br />Lägenheten är fullt utrustad och har gratis Wifi. Sängkläder och handdukar ingår. En klädkammare kommer att vara låst med våra personliga tillhörigheter.<br /><br /><b>Other things to note</b><br />I grannskapet finns närhet till flera restauranger och matbutik. Kring Hammarby Sjöstad finns möjlighet till shoppingcenter som Globen, Sickla Köpkvarter och Nacka Forum.",Södermalms,59.30386,18.09418,Entire home/apt,1700.0,5,2016-05-15,0.05,0,4.75,4.75,4.75,4.75,4.75,4.5,4.75
2015-07-10,142,3259719,4552304,Bout,The host canceled this reservation 34 days before arrival. This is an automated posting.,16485609,Arvid,"Colorful flat in trendy Sofo In central Stockholm on Södermalm, we are happy to let our spacious and light apartment next to a wonderful park and trendy ""Sofo"" with great coffee shops, shopping, restaurants and bars. The perfect place for families and couples (max. two adults)<br /><br /><b>The space</b><br />If you are a family, we have room for two adults and three children. A quiet street and a beautiful big courtyard.<br /><br /><b>Guest access</b><br />100 mbit wifi, washing machine, dishwasher. Towels and linen can be provided.",Södermalms,59.31368,18.09296,Entire home/apt,2000.0,17,2018-08-15,0.18,0,4.86,4.5,4.57,5.0,5.0,4.92,4.46
2017-03-25,142,3259719,2997911,Rodolphe,The host canceled this reservation 15 days before arrival. This is an automated posting.,16485609,Arvid,"Colorful flat in trendy Sofo In central Stockholm on Södermalm, we are happy to let our spacious and light apartment next to a wonderful park and trendy ""Sofo"" with great coffee shops, shopping, restaurants and bars. The perfect place for families and couples (max. two adults)<br /><br /><b>The space</b><br />If you are a family, we have room for two adults and three children. A quiet street and a beautiful big courtyard.<br /><br /><b>Guest access</b><br />100 mbit wifi, washing machine, dishwasher. Towels and linen can be provided.",Södermalms,59.31368,18.09296,Entire home/apt,2000.0,17,2018-08-15,0.18,0,4.86,4.5,4.57,5.0,5.0,4.92,4.46
2018-06-04,142,3259719,47817518,Timo,The host canceled this reservation 11 days before arrival. This is an automated posting.,16485609,Arvid,"Colorful flat in trendy Sofo In central Stockholm on Södermalm, we are happy to let our spacious and light apartment next to a wonderful park and trendy ""Sofo"" with great coffee shops, shopping, restaurants and bars. The perfect place for families and couples (max. two adults)<br /><br /><b>The space</b><br />If you are a family, we have room for two adults and three children. A quiet street and a beautiful big courtyard.<br /><br /><b>Guest access</b><br />100 mbit wifi, washing machine, dishwasher. Towels and linen can be provided.",Södermalms,59.31368,18.09296,Entire home/apt,2000.0,17,2018-08-15,0.18,0,4.86,4.5,4.57,5.0,5.0,4.92,4.46
2014-09-02,144,3322916,20800324,Angela,The reservation was canceled the day before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
2014-12-08,144,3322916,22313263,Bram,The reservation was canceled 22 days before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
2018-02-22,144,3322916,44265252,Joan,The host canceled this reservation 44 days before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
2018-02-23,144,3322916,40063427,Gloria,The host canceled this reservation 65 days before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
2018-02-23,144,3322916,160450777,Andreas,The host canceled this reservation 74 days before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
2018-02-23,144,3322916,19465733,Kira,The host canceled this reservation 76 days before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
2018-02-23,144,3322916,105956568,Marten,The host canceled this reservation 87 days before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
2018-02-23,144,3322916,113172921,Sarah,The host canceled this reservation 96 days before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
2018-02-23,144,3322916,8469644,Luciano,The host canceled this reservation 101 days before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
2018-02-23,144,3322916,62947733,Vincent,The host canceled this reservation 105 days before arrival. This is an automated posting.,16776647,Ricky,"Bright 3 room apartment Large 3 room apartment with 2 beds and 1 kingsize bed. <br />Located Gullmarsplan/Globen area. 3 minute walk to subway,Tvärbanan, Buses. 15 minute walk to Södermalm.",Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100.0,108,2023-03-05,1.02,15,4.59,4.75,4.24,4.83,4.82,4.71,4.58
